time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-12-07T14:31:24.700Z,26.88,55.9,1.2,3.3,ml,13,209.5,,,us,usp000gq4b,2014-11-07T01:37:55.250Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-12-07T14:11:21.610Z,26.836,55.955,10,4,mb,24,149.9,,1.02,us,usp000gq47,2014-11-07T01:37:55.121Z,"southern Iran",earthquake,,,,8,reviewed,us,us
2008-12-07T13:41:49.500Z,27.37,55.99,14.1,3.7,ml,18,149.5,,,us,usp000gq44,2014-11-07T01:37:55.112Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-12-07T13:36:21.300Z,26.99,55.8,15,5.4,mwb,219,45.9,,,us,usp000gq42,2017-04-13T22:23:06.892Z,"southern Iran",earthquake,,,,,reviewed,thr,us
2008-12-05T22:44:12.000Z,26.93,56.03,7,3.1,mblg,10,153.2,,,us,usp000gq05,2014-11-07T01:37:54.415Z,"Strait of Hormuz",earthquake,,,,,reviewed,teh,teh
2008-12-02T13:00:46.750Z,31.047,56.785,15.2,4.4,mb,35,82.3,,0.75,us,usp000gpth,2014-11-07T01:37:52.407Z,"central Iran",earthquake,,9.3,,4,reviewed,us,us
2008-11-30T13:46:15.800Z,27,55.57,17.3,4.6,mb,62,93.9,,,us,usp000gpq8,2014-11-07T01:37:49.126Z,"southern Iran",earthquake,,,,20,reviewed,thr,us
2008-11-18T11:20:39.100Z,33.34,59.13,14.1,4.2,mblg,21,97.2,,,us,usp000gnzf,2014-11-07T01:37:45.775Z,"eastern Iran",earthquake,,,,,reviewed,thr,teh
2008-11-11T22:45:36.500Z,28.4,56.25,15,3.6,mblg,29,81.1,,,us,usp000gngf,2014-11-07T01:37:43.555Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2008-11-11T15:47:51.830Z,26.764,55.016,35,3.4,ml,13,149.6,,1.17,us,usp000gnfn,2014-11-07T01:37:43.453Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2008-11-02T01:21:00.000Z,26.47,55.05,32,3.5,ml,28,214.3,,,us,usp000gmng,2014-11-07T01:37:38.618Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2008-10-27T11:25:43.100Z,27.929,55.032,35.2,3.8,mblg,20,93.5,,,us,usp000gm4r,2014-11-07T01:37:32.867Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-10-27T02:46:59.900Z,26.77,55.82,4,4.1,mb,45,149.9,,,us,usp000gm40,2014-11-07T01:37:32.801Z,"southern Iran",earthquake,,,,13,reviewed,thr,us
2008-10-26T02:03:59.000Z,26.93,55.09,24,3.4,mblg,32,161.4,,,us,usp000gm1m,2014-11-07T01:37:32.531Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-10-26T00:37:38.800Z,27.87,56.3,14.1,4.5,mb,73,77.3,,,us,usp000gm1e,2014-11-07T01:37:32.438Z,"southern Iran",earthquake,,,,29,reviewed,thr,us
2008-10-25T20:25:19.000Z,26.58,55.09,35,4.2,mb,46,146.3,,,us,usp000gm11,2014-11-07T01:37:32.410Z,"southern Iran",earthquake,,,,6,reviewed,teh,us
2008-10-24T15:51:35.600Z,28.487,56.932,4.6,4,mb,30,95.3,,,us,usp000gky8,2014-11-07T01:37:32.051Z,"southern Iran",earthquake,,,,4,reviewed,teh,us
2008-10-22T09:12:12.600Z,26.96,55.81,6.7,3.9,ml,15,217.8,,,us,usp000gkt1,2014-11-07T01:37:31.280Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-10-22T07:00:17.900Z,26.494,55.169,32.2,3.6,mblg,14,214.4,,,us,usp000gkss,2014-11-07T01:37:31.262Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-10-21T07:24:38.700Z,26.72,55.94,8.7,3.4,ml,13,171.5,,,us,usp000gkqu,2014-11-07T01:37:30.965Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-10-20T21:45:10.000Z,26.819,55.328,18,3.3,mblg,19,214.1,,,us,usp000gkpg,2014-11-07T01:37:30.833Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-10-10T08:47:08.100Z,27.39,56.06,12.6,4,mb,44,149.4,,,us,usp000gjv6,2014-11-07T01:37:26.805Z,"southern Iran",earthquake,,,,9,reviewed,thr,us
2008-10-09T21:49:14.500Z,26.938,56.017,18,3.6,mblg,30,171.1,,,us,usp000gjtd,2014-11-07T01:37:26.509Z,"Strait of Hormuz",earthquake,,,,,reviewed,teh,teh
2008-10-06T00:47:39.100Z,26.569,55.159,18,3.7,mblg,15,214.3,,,us,usp000gjfk,2014-11-07T01:37:24.347Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-10-05T09:45:41.500Z,26.96,55.63,32,3.4,ml,8,218.2,,,us,usp000gjcg,2014-11-07T01:37:23.882Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-10-05T08:17:54.900Z,26.83,55.6,37.4,3.4,ml,9,224.2,,,us,usp000gjcb,2014-11-07T01:37:23.835Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-10-05T01:22:43.900Z,27.08,55.97,5.5,3.3,mblg,23,97.5,,,us,usp000gjbt,2014-11-07T01:37:23.788Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2008-10-04T17:35:51.970Z,26.829,56.191,7.8,3.6,ml,36,173.4,,1.04,us,usp000gjay,2014-11-07T01:37:23.665Z,"Strait of Hormuz",earthquake,,13.5,,,reviewed,us,thr
2008-10-04T17:29:33.100Z,26.94,56.09,10.6,3.4,ml,23,162.4,,,us,usp000gjaw,2014-11-07T01:37:23.657Z,"Strait of Hormuz",earthquake,,,,,reviewed,thr,thr
2008-10-04T17:12:56.820Z,26.9,56.147,11,4.3,mb,55,94.2,,1.13,us,usp000gjav,2014-11-07T01:37:23.639Z,"Strait of Hormuz",earthquake,,12,,18,reviewed,us,us
2008-10-03T21:21:32.100Z,27.11,56.05,9.3,3.6,ml,30,224.4,,,us,usp000gj8u,2014-11-07T01:37:23.289Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-10-03T18:05:35.850Z,27.132,55.962,3.2,3.4,mblg,23,207.2,,1.35,us,usp000gj8b,2014-11-07T01:37:23.148Z,"southern Iran",earthquake,,18.1,,,reviewed,us,teh
2008-10-03T16:28:03.650Z,26.76,55.996,10,3.4,ml,15,155.5,,1,us,usp000gj83,2014-11-07T01:37:23.115Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2008-10-02T00:06:18.800Z,26.807,55.83,20.2,3.8,mblg,46,85.4,,,us,usp000gj3t,2014-11-07T01:37:20.978Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-09-29T03:57:48.000Z,26.731,56.115,6.5,3.7,mblg,68,149.9,,,us,usp000ghxj,2014-11-07T01:37:16.266Z,"Strait of Hormuz",earthquake,,,,,reviewed,teh,teh
2008-09-26T15:52:21.000Z,27.33,56.79,20,5.1,mb,231,78.5,,,us,usp000ghs8,2014-11-07T01:37:15.126Z,"southern Iran",earthquake,,,,148,reviewed,teh,us
2008-09-26T03:36:32.200Z,27.01,55.8,2.2,4.2,mb,77,94,,,us,usp000ghra,2014-11-07T01:37:15.023Z,"southern Iran",earthquake,,,,23,reviewed,thr,us
2008-09-18T02:10:21.400Z,27.105,55.909,1.3,4.6,mb,127,94,,,us,usp000gh8x,2014-11-07T01:37:13.027Z,"southern Iran",earthquake,,,,61,reviewed,thr,us
2008-09-17T20:15:20.300Z,27.25,55.96,4.9,3.2,ml,8,258.9,,,us,usp000gh83,2014-11-07T01:37:12.909Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-17T19:17:48.500Z,27.17,55.98,6.3,3.2,ml,9,179.3,,,us,usp000gh7z,2014-11-07T01:37:12.897Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-17T19:01:53.000Z,27.23,55.97,10.6,4.2,mb,49,94,,,us,usp000gh7y,2014-11-07T01:37:12.893Z,"southern Iran",earthquake,,,,11,reviewed,thr,us
2008-09-17T18:59:04.900Z,27.22,55.92,2.3,4.1,mb,25,99.3,,,us,usp000gh7x,2014-11-07T01:37:12.890Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2008-09-17T18:44:52.200Z,27.18,56.03,4.8,4.4,mb,31,94.1,,,us,usp000gh7w,2014-11-07T01:37:12.888Z,"southern Iran",earthquake,,,,7,reviewed,thr,us
2008-09-17T18:41:50.000Z,26.9,56.2,7,4.6,mb,86,94.2,,,us,usp000gh7v,2014-11-07T01:37:12.881Z,"Strait of Hormuz",earthquake,,,,29,reviewed,teh,us
2008-09-17T17:49:44.700Z,27.16,55.9,7,4.1,mblg,37,127.7,,,us,usp000gh7t,2014-11-07T01:37:12.875Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2008-09-17T17:43:49.000Z,27,56.2,4,5.2,mwc,360,61.1,,,us,usp000gh7r,2016-11-10T02:01:44.146Z,"Strait of Hormuz",earthquake,,,,,reviewed,teh,gcmt
2008-09-14T05:21:50.400Z,27.08,55.77,6.9,4.4,mb,55,156.3,,,us,usp000gh0t,2014-11-07T01:37:11.915Z,"southern Iran",earthquake,,,,21,reviewed,thr,us
2008-09-13T21:40:44.000Z,26.94,55.67,6,3.3,ml,16,244,,,us,usp000gh08,2014-11-07T01:37:11.846Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-11T02:16:09.900Z,26.929,55.635,7.9,5.2,mb,319,61.1,,,us,usp000gguk,2014-11-07T01:37:10.998Z,"southern Iran",earthquake,,,,92,reviewed,thr,us
2008-09-11T01:11:43.000Z,27.01,55.763,14.2,4.9,mb,140,94,,,us,usp000ggue,2014-11-07T01:37:10.981Z,"southern Iran",earthquake,,,,67,reviewed,thr,us
2008-09-10T22:46:58.400Z,26.874,55.973,21.6,4,mb,44,94.1,,,us,usp000ggu2,2014-11-07T01:37:10.799Z,"southern Iran",earthquake,,,,7,reviewed,teh,us
2008-09-10T19:03:15.400Z,27.04,55.91,3,3.4,ml,8,197.2,,,us,usp000ggtt,2014-11-07T01:37:10.714Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T18:26:38.800Z,27.28,55.85,2.3,3.6,ml,16,172.1,,,us,usp000ggtp,2014-11-07T01:37:10.706Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T18:20:34.100Z,27.11,55.77,8,4,mb,59,94,,,us,usp000ggtn,2014-11-07T01:37:10.701Z,"southern Iran",earthquake,,,,9,reviewed,thr,us
2008-09-10T17:07:01.800Z,27.07,55.87,12.7,3.4,ml,17,166.7,,,us,usp000ggtm,2014-11-07T01:37:10.699Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T14:32:48.400Z,27.14,55.72,4.2,3.4,ml,15,197.2,,,us,usp000ggt7,2014-11-07T01:37:10.622Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T13:29:21.100Z,27.32,55.94,18,3,ml,17,240.5,,,us,usp000ggsy,2014-11-07T01:37:10.602Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T11:33:12.300Z,26.92,55.71,9.6,4.8,mb,102,75.1,,,us,usp000ggsn,2014-11-07T01:37:10.475Z,"southern Iran",earthquake,,,,43,reviewed,thr,us
2008-09-10T11:26:44.000Z,27.24,55.83,1.4,3.4,ml,13,198.6,,,us,usp000ggsm,2014-11-07T01:37:10.473Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T11:13:26.300Z,27.03,55.77,11.3,3.7,ml,21,94,,,us,usp000ggsj,2014-11-07T01:37:10.407Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-09-10T11:08:43.800Z,26.93,55.73,10.9,5,mb,48,78.3,,,us,usp000ggsh,2014-11-07T01:37:10.401Z,"southern Iran",earthquake,,,,6,reviewed,thr,us
2008-09-10T11:00:34.090Z,26.743,55.828,12,6.1,mwc,500,20.3,,1,us,usp000ggsg,2017-04-26T18:08:34.651Z,"southern Iran",earthquake,,,,,reviewed,us,gcmt
2008-08-31T11:37:57.500Z,27.91,55.24,14.1,3.8,ml,26,143.5,,,us,usp000gg30,2014-11-07T01:37:02.352Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-08-27T20:20:18.700Z,27.23,55.93,7.8,3.5,ml,17,206,,,us,usp000gfr3,2014-11-07T01:37:00.210Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-08-25T12:16:44.600Z,27.608,55.005,31.6,3.8,mblg,21,145.7,,,us,usp000gfg8,2014-11-07T01:36:59.132Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-08-24T01:46:25.000Z,27.16,55.96,8,3.9,ml,31,206.9,,,us,usp000gfch,2014-11-07T01:36:58.286Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2008-08-24T00:37:20.800Z,27.139,55.998,13,4.2,mb,36,153.1,,,us,usp000gfce,2014-11-07T01:36:58.271Z,"southern Iran",earthquake,,,,3,reviewed,teh,us
2008-08-20T15:20:33.510Z,28.083,57.653,10,3.6,ml,10,182.7,,1.23,us,usp000gf37,2014-11-07T01:36:57.198Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2008-08-15T07:37:03.300Z,27.91,55.81,15,4.2,mb,45,71.6,,,us,usp000geqm,2014-11-07T01:36:54.206Z,"southern Iran",earthquake,,,,8,reviewed,thr,us
2008-08-11T20:09:01.200Z,27.84,56.63,17,4,mb,31,106.4,,,us,usp000geey,2014-11-07T01:36:53.138Z,"southern Iran",earthquake,,,,5,reviewed,thr,us
2008-08-09T23:22:03.700Z,26.08,59.51,17.1,4.6,mb,111,78.5,,,us,usp000gea1,2014-11-07T01:36:52.190Z,"southeastern Iran",earthquake,,,,45,reviewed,thr,us
2008-07-01T06:43:06.000Z,28.13,57.01,27.8,3.4,ml,14,160.8,,,us,usp000gb24,2014-11-07T01:36:31.534Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-06-29T18:00:45.000Z,27.8,56.5,34,4.2,mb,68,94.1,,,us,usp000gaye,2014-11-07T01:36:28.128Z,"southern Iran",earthquake,,,,20,reviewed,teh,us
2008-06-27T16:51:34.000Z,28.1,57.5,18,4.4,mb,63,94.4,,,us,usp000garc,2014-11-07T01:36:27.085Z,"southern Iran",earthquake,,,,28,reviewed,teh,us
2008-06-27T14:58:17.230Z,33.345,59.235,10,4,mb,18,192.3,,1.53,us,usp000gaqt,2014-11-07T01:36:27.052Z,"eastern Iran",earthquake,,,,4,reviewed,us,us
2008-06-23T07:14:54.100Z,29.27,58.35,10,4.4,mblg,24,224.6,,,us,usp000gacp,2014-11-07T01:36:25.260Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2008-06-21T16:21:17.000Z,30.8,57.6,6,4.6,mblg,22,140.5,,,us,usp000ga8e,2014-11-07T01:36:24.439Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2008-06-20T12:55:00.510Z,26.718,56.281,10,3.6,mblg,21,150,,1.26,us,usp000ga5r,2014-11-07T01:36:23.595Z,"Strait of Hormuz",earthquake,,,,,reviewed,us,teh
2008-06-17T16:53:38.090Z,27.431,56.64,25.6,3.7,ml,11,149.2,,1.27,us,usp000g9ws,2014-11-07T01:36:22.403Z,"southern Iran",earthquake,,16.3,,,reviewed,us,thr
2008-06-16T15:53:22.900Z,28.23,55.77,14.1,3.5,ml,18,108.3,,,us,usp000g9u8,2014-11-07T01:36:22.167Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-06-05T08:39:56.200Z,30.58,57.05,14.2,3.6,ml,14,88.1,,,us,usp000g8m4,2014-11-07T01:36:14.973Z,"eastern Iran",earthquake,,,,,reviewed,thr,thr
2008-06-04T00:38:45.000Z,30.3,57.6,13,4.5,mblg,55,100.6,,,us,usp000g8gz,2014-11-07T01:36:14.365Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2008-05-31T01:24:05.700Z,26.76,55.29,14.1,4.5,mb,120,74.8,,,us,usp000g85r,2014-11-07T01:36:08.117Z,"southern Iran",earthquake,,,,51,reviewed,thr,us
2008-05-27T17:07:20.770Z,30.618,57.155,16.9,4.3,mblg,48,78.5,,1.25,us,usp000g7x5,2014-11-07T01:36:07.040Z,"eastern Iran",earthquake,,11.5,,,reviewed,us,teh
2008-05-23T21:09:47.500Z,28.23,56.66,14.1,4.2,mb,59,91.1,,,us,usp000g7kn,2014-11-07T01:36:04.961Z,"southern Iran",earthquake,,,,24,reviewed,thr,us
2008-05-07T19:50:50.000Z,27.95,57.82,33,4.8,mb,195,78.6,,,us,usp000g5sw,2014-11-07T01:35:52.647Z,"southern Iran",earthquake,,,,100,reviewed,teh,us
2008-05-01T20:42:08.900Z,28.19,56.56,27.3,3.4,ml,8,135.7,,,us,usp000g595,2014-11-07T01:35:48.739Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-04-23T21:28:12.400Z,28.3,57.13,26,4.1,mb,65,106.8,,,us,usp000g4p0,2014-11-07T01:35:41.951Z,"southern Iran",earthquake,,,,17,reviewed,thr,us
2008-04-16T15:53:51.700Z,27.98,56.78,31.8,3.8,ml,21,159,,,us,usp000g436,2014-11-07T01:35:38.216Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-04-16T11:46:24.700Z,28.45,56.69,14.2,3.7,ml,19,87.2,,,us,usp000g42n,2014-11-07T01:35:38.179Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-04-04T00:13:16.000Z,30.6,57.5,3,4,mblg,20,127.3,,,us,usp000g32m,2014-11-07T01:35:29.903Z,"eastern Iran",earthquake,,,,,reviewed,teh,teh
2008-03-31T12:35:10.400Z,27.738,57.392,61.8,4.8,mb,118,79.7,,0.86,us,usp000g2tf,2014-11-07T01:35:22.201Z,"southern Iran",earthquake,,,,56,reviewed,us,us
2008-03-28T18:05:01.200Z,28.76,56.91,27,4.4,mb,53,92.6,,,us,usp000g2jw,2014-11-07T01:35:20.273Z,"southern Iran",earthquake,,,,19,reviewed,teh,us
2008-03-23T06:51:53.300Z,28.12,56.46,15,3.5,ml,12,132.1,,,us,usp000g23u,2014-11-07T01:35:18.209Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-03-22T00:01:03.000Z,28.27,57.18,28,4.6,mb,103,97.6,,,us,usp000g20t,2014-11-07T01:35:17.625Z,"southern Iran",earthquake,,,,37,reviewed,teh,us
2008-03-09T03:51:07.000Z,33.3,59.2,4,5,mwc,210,45.3,,,us,usp000g10w,2016-11-10T01:52:53.329Z,"eastern Iran",earthquake,,,,,reviewed,teh,gcmt
2008-03-09T02:25:26.000Z,32.03,55.85,5,3.8,ml,24,109.2,,,us,usp000g10q,2014-11-07T01:35:13.113Z,"central Iran",earthquake,,,,,reviewed,teh,thr
2008-03-03T21:46:04.100Z,27.36,56.67,15,3.3,ml,11,264.4,,,us,usp000g0mw,2014-11-07T01:35:10.946Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-03-01T16:38:57.600Z,26.88,56.19,5,4.6,mb,61,94.2,,,us,usp000g0du,2014-11-07T01:35:08.875Z,"Strait of Hormuz",earthquake,,,,13,reviewed,teh,us
2008-02-28T10:42:09.700Z,28.28,55.25,18,3.8,ml,13,132.9,,,us,usp000g06z,2014-11-07T01:35:04.793Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2008-02-27T11:10:13.600Z,33,59.34,5,4.9,mb,54,57.3,,,us,usp000g04k,2014-11-07T01:35:04.498Z,"eastern Iran",earthquake,,,,8,reviewed,teh,us
2008-02-27T01:58:24.600Z,30.77,56.92,14.1,4.2,mblg,61,81.9,,,us,usp000g031,2014-11-07T01:35:04.318Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2008-02-11T14:03:46.620Z,27.509,55.375,35,4.3,mb,55,93.7,,0.98,us,usp000fyp3,2014-11-07T01:34:55.971Z,"southern Iran",earthquake,,,,14,reviewed,us,us
2008-02-11T06:27:04.950Z,27.266,55.478,35,4.3,mb,40,217.1,,1.39,us,usp000fynd,2014-11-07T01:34:55.912Z,"southern Iran",earthquake,,,,10,reviewed,us,us
2008-01-31T14:11:34.600Z,28.42,56.769,8.6,3.5,mblg,8,216.2,,,us,usp000fxva,2014-11-07T01:34:47.381Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2008-01-29T04:33:39.180Z,30.688,57.697,35,4.1,mblg,13,139.3,,1.24,us,usp000fxp9,2014-11-07T01:34:46.651Z,"eastern Iran",earthquake,,,,,reviewed,us,teh
2008-01-25T12:21:20.780Z,26.479,56.591,10,3.5,mb,7,219.1,,1.33,us,usp000fxee,2014-11-07T01:34:45.880Z,"Strait of Hormuz",earthquake,,,,2,reviewed,us,us
2008-01-20T06:21:11.300Z,28.41,56.89,17.7,4.1,mb,34,142.8,,,us,usp000fx2w,2014-11-07T01:34:44.106Z,"southern Iran",earthquake,,,,9,reviewed,thr,us
2008-01-19T21:41:29.390Z,33.319,57.307,27.9,4.4,mb,161,85.6,,0.76,us,usp000fx20,2014-11-07T01:34:43.966Z,"eastern Iran",earthquake,,5.4,,64,reviewed,us,us
2008-01-07T00:23:22.310Z,27.139,57.79,35,3.5,ml,23,218.9,,1.11,us,usp000fw52,2014-11-07T01:34:37.870Z,"southern Iran",earthquake,,,,,reviewed,us,thr
2008-01-03T06:48:06.000Z,27.94,55.51,31.1,3.6,ml,14,132.6,,,us,usp000fvwa,2014-11-07T01:34:36.015Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-12-28T17:11:41.700Z,27.47,56.6,14.1,3.7,mblg,37,206.1,,,us,usp000fvh4,2014-11-07T01:34:30.757Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2007-12-27T00:05:23.600Z,28.365,56.853,13.8,3.8,ml,19,171.9,,,us,usp000fvax,2014-11-07T01:34:29.473Z,"southern Iran",earthquake,,,,,reviewed,teh,thr
2007-12-25T15:34:53.000Z,29.21,58.48,12,4.2,mblg,11,300.1,,,us,usp000fv7b,2014-11-07T01:34:28.915Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2007-12-20T18:16:26.400Z,27.61,55.54,14.1,3.3,ml,8,154.9,,,us,usp000fuww,2014-11-07T01:34:27.518Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-11-18T14:35:07.100Z,27.815,57.293,40.5,4.7,mb,142,76.2,,,us,usp000fsux,2014-11-07T01:34:11.851Z,"southern Iran",earthquake,,,,54,reviewed,thr,us
2007-11-17T15:26:46.000Z,27.82,57.49,8,4,mb,10,152.6,,,us,usp000fsse,2014-11-07T01:34:11.428Z,"southern Iran",earthquake,,,,2,reviewed,teh,us
2007-11-17T02:59:13.760Z,27.494,55.263,25.8,3.7,mblg,22,93.7,,0.85,us,usp000fsrg,2014-11-07T01:34:11.304Z,"southern Iran",earthquake,,9.9,,,reviewed,us,teh
2007-10-18T20:44:21.800Z,28.33,56.53,14.1,3.7,ml,18,82.5,,,us,usp000fquz,2014-11-07T01:33:57.279Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-10-17T10:45:03.100Z,32.02,55.82,15.1,4.1,mblg,19,142.4,,,us,usp000fqrv,2014-11-07T01:33:56.864Z,"central Iran",earthquake,,,,,reviewed,thr,teh
2007-10-13T00:28:00.700Z,28.43,57.22,14.1,3.5,ml,13,153.9,,,us,usp000fqe4,2014-11-07T01:33:55.235Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-09-09T05:03:04.900Z,28.27,56.66,14.2,3.4,ml,12,90.1,,,us,usp000fmrf,2014-11-07T01:33:31.971Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-09-05T15:59:01.500Z,28.42,56.63,14.1,4.2,mb,33,85.3,,,us,usp000fmgr,2014-11-07T01:33:30.855Z,"southern Iran",earthquake,,,,10,reviewed,thr,us
2007-09-05T12:27:00.000Z,28.399,56.684,14,4.8,mb,149,88,,,us,usp000fmg7,2014-11-07T01:33:30.647Z,"southern Iran",earthquake,,,,65,reviewed,thr,us
2007-08-31T05:23:58.600Z,26.95,55.84,15,4.6,mb,53,204.9,,,us,usp000fm27,2014-11-07T01:33:24.774Z,"southern Iran",earthquake,,,,12,reviewed,thr,us
2007-08-29T19:34:01.100Z,28.5,56.62,18,4.1,mb,38,148.7,,,us,usp000fkyx,2014-11-07T01:33:24.352Z,"southern Iran",earthquake,,,,12,reviewed,thr,us
2007-08-28T09:30:30.900Z,28.17,56.74,15,4.9,mb,219,78.2,,,us,usp000fkvu,2014-11-07T01:33:23.886Z,"southern Iran",earthquake,,,,122,reviewed,thr,us
2007-08-28T08:44:02.100Z,27.82,57.5,15,4,mblg,25,208.8,,,us,usp000fkvq,2014-11-07T01:33:23.848Z,"southern Iran",earthquake,,,,,reviewed,thr,teh
2007-08-28T08:30:10.200Z,28.11,56.75,10,4.3,mb,48,94.1,,,us,usp000fkvp,2014-11-07T01:33:23.843Z,"southern Iran",earthquake,,,,11,reviewed,teh,us
2007-08-25T04:31:51.000Z,28.82,56.72,8,3.4,mblg,13,148.4,,,us,usp000fkn6,2014-11-07T01:33:22.653Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-08-25T04:24:21.970Z,28.154,56.652,10,5,mwc,234,61,,1.24,us,usp000fkn4,2017-04-13T22:21:24.228Z,"southern Iran",earthquake,,,,,reviewed,us,gcmt
2007-07-29T15:08:45.400Z,32.047,56.163,2.5,4.4,mb,83,91.7,,1.14,us,usp000fhc5,2014-11-07T01:33:05.141Z,"central Iran",earthquake,,8.2,,16,reviewed,us,us
2007-07-24T10:08:06.400Z,27.64,56.14,14,5,mwc,87,88.8,,,us,usp000fgzx,2016-11-10T01:42:36.120Z,"southern Iran",earthquake,,,,,reviewed,thr,gcmt
2007-07-23T17:54:07.900Z,27.55,55.79,11.4,4.7,mb,125,95.7,,,us,usp000fgyc,2014-11-07T01:33:02.776Z,"southern Iran",earthquake,,,,46,reviewed,thr,us
2007-07-16T19:36:58.520Z,31.2,56.461,10,3.4,ml,10,95.2,,0.72,us,usp000fgck,2014-11-07T01:32:58.621Z,"central Iran",earthquake,,,,,reviewed,us,thr
2007-07-16T17:25:51.200Z,28.18,57.16,28.2,4,ml,15,111.8,,,us,usp000fgcb,2014-11-07T01:32:58.609Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-07-04T09:51:34.000Z,32.08,55.88,11,4.2,mb,67,92.6,,,us,usp000fffa,2014-11-07T01:32:54.184Z,"central Iran",earthquake,,,,13,reviewed,teh,us
2007-07-04T06:11:07.000Z,32.08,55.9,12,5,mwc,171,48.8,,,us,usp000fff0,2016-11-10T01:41:48.354Z,"central Iran",earthquake,,,,,reviewed,teh,gcmt
2007-06-28T13:05:39.700Z,29.78,58.12,11,4.1,mblg,26,212.4,,,us,usp000ff1b,2014-11-07T01:32:46.736Z,"southeastern Iran",earthquake,,,,,reviewed,teh,teh
2007-06-27T19:08:17.200Z,26.86,55.97,18,4.1,mb,26,97.6,,,us,usp000fezj,2014-11-07T01:32:46.468Z,"southern Iran",earthquake,,,,6,reviewed,thr,us
2007-06-25T14:55:21.000Z,28.33,57.29,16.5,3.6,ml,16,110.3,,,us,usp000feur,2014-11-07T01:32:45.937Z,"southern Iran",earthquake,,,,,reviewed,thr,thr
2007-06-23T12:27:52.200Z,27.8,55.3,5,3.4,ml,10,168.7,,,us,usp000femx,2014-11-07T01:32:45.205Z,"southern Iran",earthquake,,,,,reviewed,teh,teh
2007-06-22T10:54:00.300Z,28.52,57.29,14,4.1,mb,14,108.3,,,us,usp000fejk,2014-11-07T01:32:44.830Z,"southern Iran",earthquake,,,,2,reviewed,thr,us
